MultiClass,Accuracy,F1
2.2314970533160614,0.161899280483269,0.23221175119656964
2.1704487520681295,0.16929484795239133,0.21980489530305475
2.1229955976093065,0.19136932627069733,0.24327977205950763
2.076171499249702,0.21162256794366993,0.2663659846358822
2.038717511126217,0.22040330131205993,0.27567211028956673
1.999691383755082,0.2348192871525863,0.2905846842189193
1.9611818879939462,0.28071733637727814,0.3241874031989752
1.930224071425823,0.28734978004078543,0.33056549086902015
1.8922286020726187,0.30502026446408187,0.3434869466625884
1.848182851517911,0.3375171542536136,0.36616272577458586
1.8240484599648579,0.3409560209826982,0.36871009815709427
1.7918363388013185,0.35696719208916367,0.3880439623923451
1.760168504469725,0.3755354692249484,0.40514115687592805
1.7195037049981403,0.3895266067283151,0.41390497364552015
1.696211595313522,0.3937157716528364,0.4163261616931998
1.6708143821582937,0.4016003155100104,0.42348959863881913
1.654991086200926,0.4018616373173954,0.42457289555583544
1.629130948678321,0.4190880349882646,0.44703434046385687
1.6081387314188973,0.42442669522502535,0.45124100774380227
1.5855448158883658,0.43611403250009617,0.4583545451312793
1.5682947709987303,0.4402647205940823,0.46186282586712607
1.5437286173030307,0.4537075632623222,0.4685511977559077
1.5201583521976683,0.46181976170016287,0.4730246534009752
1.499907314926445,0.4655295694442663,0.47559155496124683
1.4844859214880273,0.4673347740768767,0.47725384373975516
1.4703676300837512,0.47005540663597073,0.4791359552293028
1.455322788544165,0.47139407969834163,0.4802583554311695
1.4335558242699022,0.4848240967564032,0.49527874106055736
1.4117489803639909,0.4878814015826803,0.49758603145059405
1.3935304015057266,0.49355673408662415,0.5032947110094824
1.3743105232528312,0.4996969949595352,0.5100103804536793
1.3589511536636356,0.500048096038169,0.5106341635081555
1.342187279559825,0.5007535045979813,0.5111462431103327
1.3247935477561594,0.5116729084636201,0.5225801043139245
1.313142983910272,0.5119582782900897,0.5224110639260475
1.2989003442073133,0.5212600520719773,0.5320878501179553
1.2893865470571637,0.5226628531852403,0.5336418318718262
1.2784191473534354,0.5288800677192217,0.5414833840978845
1.2650085691108004,0.5286828739627287,0.5412267248155158
1.2509949867896215,0.5371910631148277,0.5510356861320773
1.2389353060190589,0.5439661916915697,0.5588550847103188
1.223537259199169,0.5444567712808936,0.558758145232552
1.2163212502725442,0.5463164847567623,0.560787828219358
1.2020119775167053,0.5509705780502507,0.5652391775969349
1.1898932788993062,0.554524875270941,0.5689234611791139
1.1776188693583347,0.5643797534917724,0.5797622829314676
1.167539643159461,0.5666354576818993,0.582652031800376
1.158421335723172,0.5674707255447677,0.5831778277193522
1.1473484253357102,0.570475124729059,0.5861374448371774
1.1371967544793444,0.578050250740679,0.5946033631921183
1.1262101163603484,0.585593312726853,0.6029057692979722
1.1203463075068296,0.586468660621529,0.6037028483188537
1.1093740981992843,0.5935788582641819,0.61163746208004
1.1002481755569522,0.5994401621157126,0.6181973621028193
1.0915340752414422,0.6003395580294733,0.6188465881265854
1.0823771907745385,0.6026914542959382,0.6213196563477457
1.0708502738267773,0.6031724146776283,0.6215249596663422
1.0631226432941296,0.60468583667868,0.6230338917624784
1.0534908104503071,0.605267798740525,0.6235062041072007
1.0420505665713296,0.6135371109030512,0.6320563421269257
1.0324223409303697,0.6206617373571548,0.6395581787539089
1.025801019475689,0.6239883799971784,0.6431518715436347
1.0203036423129705,0.6254873731867794,0.6448161625797719
1.0111082810155319,0.626952699149662,0.6455186733092904
1.002693778937783,0.6327739229693853,0.6519329771187987
0.9987719478254178,0.6339490695019816,0.6531008068426932
0.9916240749528659,0.6375242083392118,0.6568428857499629
0.9852832135207582,0.6391979504674935,0.6578861946583379
0.9778161031948595,0.6391017583911555,0.6577918051970992
0.9722251391578705,0.6417197860688222,0.660520873489572
0.9660013114186408,0.6421125703805358,0.6608779380873229
0.9590976261398761,0.6460420166989445,0.6651069419786455
0.9524290102476626,0.6503241672972592,0.6696570269510377
0.9470876446087547,0.6511049263168696,0.6702534162714148
0.9389216387282125,0.6538848773230387,0.6719591388879289
0.9288803883594762,0.6613830496735882,0.6798266764543008
0.9204295136528621,0.6680700021803537,0.686716179756442
0.9144200138837231,0.6728074619400018,0.6918854524403053
0.9082885706178097,0.6750519437212226,0.6940263742828949
0.9041141351049776,0.6760491349125934,0.6950164219387747
0.8992678580589721,0.6775785889263681,0.6958888176505208
0.8939206808154523,0.6808587387294951,0.6990569921550814
0.8886198962087496,0.682149315753697,0.7000791693408087
0.8838625968333569,0.6838984083417768,0.701742760739557
0.8793885630827637,0.6865741512652465,0.7042777613231561
0.8755814610614475,0.6884995959932794,0.7054537287257763
0.8716857821698367,0.6905340584078288,0.7075747580605397
0.8643949237838116,0.6935320447870308,0.7103967492649933
0.8596089671856764,0.6963039797868383,0.7131768551486846
0.854621708627788,0.6973460606138338,0.7137178469424044
0.845856806871962,0.7023480485834114,0.7187816846241288
0.8422257563903602,0.7039769010760687,0.7196385054471067
0.8375253706601341,0.7047239928689607,0.7200887318836353
0.83388234626903,0.7058285985455758,0.7210752067115456
0.8297841630167118,0.7062069540458388,0.7211354324071845
0.8222506701381318,0.7107039336146417,0.725833018273315
0.8191642070887147,0.7120842899100924,0.726548363652682
0.8140357666187844,0.7142886916595057,0.7275732567597952
0.8087249119040901,0.7169323705575292,0.7289560814345073
0.8047134017205556,0.7192377739870974,0.7313172005461749
0.8012724808898408,0.7209018969077454,0.7329656609881651
0.7950238536309302,0.7246774359040131,0.7367339090150047
0.7907186069142864,0.7255736254152292,0.7373859490108233
0.7866760848061409,0.7269459657043184,0.7380104003987366
0.7809157325347253,0.7298621888186331,0.7409754808586512
0.7714363541118906,0.7380144672882812,0.749606752023501
0.7675124187978556,0.7403262835229386,0.7518841819934912
0.7635672911670023,0.7410829945234645,0.7522148361341812
0.758651425165771,0.7438244686990984,0.7549118756653408
0.754060958922777,0.745924662365812,0.7571086144527042
0.7509570109594839,0.7463751619233285,0.7574287804462082
0.7463445006989957,0.7501683361335916,0.7614474682083456
0.7430523268863266,0.7520504944272723,0.7633741062898011
0.7386782427150534,0.7544921699649861,0.7658213439904223
0.7360451349254191,0.7554332491118265,0.7667097961209934
0.7306743605631726,0.757980735933512,0.7692570094307342
0.7271268769478896,0.759447665097667,0.770709749139768
0.7228851570816607,0.761810783773038,0.7730315115804054
0.7208568569720017,0.7624071746463338,0.7736229421885739
0.7175897331792123,0.7635598763611179,0.7746971616685168
0.7136991143916172,0.76496909027947,0.776016106269236
0.7106994747111032,0.7652608729110287,0.7761888144220483
0.7080800943323629,0.7654211930382588,0.7762275038250724
0.7047548544934525,0.7654051610255358,0.7761202353897901
0.7005578739627287,0.7684624658518129,0.7778615344389329
0.694574977314702,0.7719173645936206,0.7812440392634108
0.6924230303069169,0.7719253805999821,0.7812087576769129
0.6878540569809796,0.7738011260885737,0.7830055671174149
0.6854260587541202,0.7728504277340994,0.782364426917627
0.6833148430786594,0.7734147545819492,0.7829135519311936
0.6815694077934821,0.7739903038387052,0.7834658681499159
0.6773265857263784,0.7775782682861138,0.787201199001362
0.6753900688895587,0.7785674434711232,0.7880754585337537
0.6684295200656671,0.7839253421231515,0.793714611723546
0.6657921537726532,0.7845024945811797,0.7942357646782976
0.6636540844758815,0.7846948787338558,0.794352513336033
0.6612722283856405,0.7854980825712783,0.7951527462583897
0.657899343408919,0.7880263309776963,0.7965299209946487
0.6549827194942862,0.7900511741846118,0.7977052662553717
0.6533570233041337,0.7905257217612128,0.7981719280903237
0.6469307413042363,0.7969048596236966,0.8048947320488995
0.6446298969782862,0.796922494837692,0.8048192352435425
0.6426117671766984,0.7967076658672037,0.804663405109942
0.6402600713103926,0.7983509471713117,0.8056374318277287
0.6382145367870564,0.7993000423245136,0.806253012816624
0.6322877020835204,0.8037697674716875,0.8109634628059628
0.6302255844470238,0.8042010286139363,0.8114169444184469
0.6260598663411099,0.8066154497300209,0.8139790367386546
0.6244308134482935,0.8065481152765843,0.8138974301277334
0.6227079732810475,0.8071300773384293,0.8143436254496662
0.620617549122087,0.8071797765778707,0.8143080076022198
0.6184043798657158,0.8077072297964576,0.8148241633324681
0.6169862481402866,0.8076382921417486,0.8147185940585194
0.6155363028896099,0.8079284715720351,0.8149885087886068
0.6105367698219806,0.8115853736741525,0.8186512629497056
0.6048828300350139,0.8164350575228616,0.8237814299077578
0.6030637977914299,0.8173408662417114,0.8247418634858754
0.6012706672684015,0.8174659159409509,0.8248740347226734
0.5978523415556183,0.8194474727135144,0.8267518592365471
0.5928777082077492,0.8230113891418385,0.8302752719768044
0.5915592755614411,0.8228254177942516,0.8300573779733132
0.5886588840596904,0.8240550731701061,0.8311161369118869
0.5876598391668484,0.8238258153881671,0.8308424676533133
0.5865582895926587,0.823830624991984,0.830807185393155
0.5829533412317716,0.8257496569149277,0.8327851921055597
0.5800870678570971,0.8272550629096179,0.8341770320959174
0.5768771082096731,0.8278626761918199,0.8346681117881378
0.5757463002122638,0.8279604714694302,0.8347664447357789
0.5731479618502225,0.8282698893149841,0.8350232920698729
0.5721556303627082,0.8282971437366132,0.8350316533266102
0.5690054400627172,0.8292462388898152,0.835876133789088
0.5658692276738191,0.830440623837679,0.8370393430156553
0.5640890730610884,0.8304582590516744,0.8369877094701947
0.5603307684784978,0.8328326001359515,0.8394116952257648
0.5559219148796316,0.8358674601444164,0.8424507807112737
0.5551244224467416,0.8356333927586604,0.8422042165787823
0.5535319926829894,0.8354875014428812,0.8419867564800811
0.5526882078133617,0.8354682630276136,0.8419435049457434
0.5495936786575434,0.837759237645731,0.8442472525782776
0.5472802091215739,0.8386121407225948,0.8450466071928099
0.5459980489040516,0.8390482114686606,0.8454010173472291
0.5405267738620477,0.8443483948748862,0.8508520799846747
0.5394829395336608,0.844475047775398,0.850942165184189
0.5353064499191986,0.847158806705229,0.8535543887078285
0.531465730771204,0.8494722261411587,0.8558434340524881
0.5305879279745797,0.8493728276622761,0.8557062500000833
0.5292406377053701,0.8493519860457361,0.8556330462239565
0.5283024142607959,0.8494914645564263,0.8557439364965956
0.5236104453372494,0.8527828367684592,0.8591370545056021
0.5221167627518629,0.8525375469737972,0.8589101976308111
0.5195081037816311,0.8530281265631212,0.8593210396578981
0.5147274577877105,0.8573824212186895,0.8637505899847832
0.5106905969840577,0.8598545575805769,0.8662491952681716
0.5061702707967269,0.863040118508638,0.869477881989388
0.5048125096192076,0.863109056163347,0.8695126963570018
0.5033413219516731,0.8629583552437508,0.8692912318443926
0.49943587355230923,0.8656789878028447,0.8720117580664021
