MultiClass,Accuracy,F1
1.9599780842386076,0.5548070386948659,0.5088255371597171
1.7561011828418986,0.5605128320229835,0.5025194926676314
1.6129405196295963,0.5640559068347677,0.5226817988586097
1.5002035063615027,0.5722162013107773,0.5166178760704461
1.4142679101630136,0.5746915440752094,0.5138638429963758
1.3416368805230283,0.5789336146417166,0.5211658634810952
1.2814797587823366,0.5848141569085149,0.5306463906237812
1.2314748088984084,0.5853303877181957,0.5323902794283178
1.188847590869448,0.5879596378047686,0.5360087784669356
1.1519032203503956,0.5882562300401442,0.537001351552513
1.120051819473124,0.5890834818966513,0.5401132477306017
1.0927223479844554,0.5904221549590222,0.5415928255148782
1.0664186247098206,0.5957624183970552,0.5479156471628687
1.0462919357372802,0.5968766432813041,0.5495252323563684
1.0283604301068374,0.5965159229950365,0.5488106893765087
1.0129945475124729,0.5965367646115763,0.5486723072398393
0.9984455961664251,0.596230553168567,0.5480484436719478
0.9854824112788416,0.5979539945362901,0.5499359512186722
0.9737980800061563,0.597025740999628,0.549276714495974
0.9633132438853903,0.5975211301927689,0.5507886300270699
0.9509658886865293,0.6013239236106658,0.5560184922922099
0.9376412821121215,0.6082321178930088,0.5648098132694884
0.9290571412997474,0.6072076722800087,0.5643159897849115
0.9202851253382754,0.608873398401929,0.5663777719358584
0.9135921608267389,0.6079531608716284,0.5659788553357779
0.9050469978452975,0.6123555515653657,0.5710891547040154
0.8981326913581038,0.6150393104951968,0.5748106922835123
0.8915608687427055,0.6174986212469058,0.5784700328335872
0.8839719151201119,0.6203859867383191,0.582256829207548
0.8788939754902589,0.6221286665213097,0.584084635560126
0.8739015065282356,0.6227410894073285,0.5853762895188679
0.8680286796675601,0.623778360630507,0.5873094431464615
0.8629559504418423,0.623388782721338,0.587846074180768
0.8599556594608113,0.6232525106131924,0.5877109729067923
0.8556997612833306,0.6227891854454976,0.5878928259704091
0.8509292354974413,0.6255162308096808,0.590475511331675
0.8468339580474291,0.6269029999102207,0.5922850447792506
0.843434970949993,0.6266032012723005,0.592542274068359
0.8406295691236261,0.6274288499275353,0.5935428382131033
0.8373068843867435,0.6274320563300799,0.5940289725367304
0.8247111331907553,0.6349622927060755,0.6019027070092258
0.8166607081019379,0.6408877246084983,0.608581933144652
0.813658964219754,0.642332208954841,0.6102870328984598
0.8083818268318178,0.6449213790096063,0.6133216798828337
0.8010572010189947,0.6486728699867896,0.6173488213647161
0.7877085464255025,0.6535706498736678,0.62210207556772
0.7815589669451962,0.6576123202811374,0.6263935906442022
0.7782339275064448,0.6594431761341045,0.6282819449075018
0.7751541277623158,0.6598151188292783,0.6291115225495616
0.7693312506412805,0.6651521758647667,0.6347973675854353
0.7600417513691339,0.6677958547627904,0.6374636270029964
0.7495282580256256,0.6738559555720863,0.6437057796649932
0.7456242625274148,0.6761902166245559,0.6461927364926898
0.7423245737087817,0.6764162680039503,0.6467867860346062
0.7344411320524824,0.6816026241198425,0.652463774184647
0.7325485529505317,0.6823497159127345,0.6533318822100268
0.7307496108228911,0.6821990149931383,0.6532880400768067
0.7280430563749696,0.6838984083417768,0.6550495517650937
0.7258526826366889,0.6854968000102605,0.6567100212223476
0.7211343109921892,0.6914078031012325,0.6631842554958308
0.71865836702728,0.6910166219907912,0.6630415406501162
0.7143656453205761,0.693682745706627,0.6659810539978168
0.7118124971943978,0.6944266310969744,0.6668174089372823
0.7092756315811413,0.6964242198822609,0.668922460087578
0.7059535480447358,0.6979264194744065,0.6705747514260263
0.7038850176031499,0.6994831279098103,0.6722212527057012
0.702677756945068,0.699646654439585,0.6724649077608542
0.6999549199842245,0.702740832895125,0.6759366184692329
0.6970395485705857,0.7041644756249279,0.6774833908111886
0.691450388135028,0.7065965319550077,0.6803233101638404
0.6835380387557876,0.7137227616103836,0.6880421538350948
0.6793111485013275,0.7166822711590504,0.691100754678367
0.6777870050917673,0.7169836729982428,0.6915156544315786
0.6760138143845631,0.7180161346176044,0.6926052596420058
0.6730519501340276,0.7209467865433699,0.6957923522092475
0.6717305615853737,0.7215784478446562,0.6965297172490519
0.6675134909387064,0.7248730264592338,0.6999694996025798
0.6637980218901102,0.728021713758032,0.7034094537391363
0.66142433210635,0.728427323679924,0.7039748199445045
0.6606643145032,0.7283567828239429,0.7039584770063648
0.6572724917114494,0.731446151675666,0.7071567428486826
0.6549916874014031,0.7319174928497223,0.7078019726646003
0.6523522169067193,0.7334485500647693,0.7095609317081996
0.6492594913523323,0.7364064564121638,0.712729000877921
0.6473433652316947,0.7375607613282202,0.7139222316144916
0.644729696257487,0.738691018225192,0.715177327963584
0.6432785486058562,0.7395166668804268,0.7161277872616292
0.6402613739114263,0.7421811873949903,0.7190416027991474
0.6388341740788005,0.7433595403301312,0.720368457826613
0.6359874397196321,0.7447206582103143,0.7219748271816812
0.633794260379125,0.7460384896561454,0.7233378031868086
0.6299782405507317,0.748629262912183,0.7260652179010328
0.6278943293969398,0.7493891803152535,0.7268978883305705
0.6259906781862022,0.7497290589849812,0.7273868036730696
0.623458321576524,0.7522765458066668,0.730094861281492
0.6201943039861997,0.7550148135797561,0.732887386795985
0.6171489229693853,0.7551719273044415,0.7330840674963857
0.6150506331041824,0.7574917595454603,0.7355192630357834
0.6122869646109351,0.7601642960663854,0.7382455134161781
0.6104842148802729,0.7601899472867422,0.7384307021662218
0.6085142312168939,0.7604512690941272,0.7387192112611344
0.6073672409066424,0.7616087804127282,0.7398809608534607
0.6055656935769345,0.7626187972142775,0.7409083155337824
0.6045463080679501,0.7627518629198784,0.7410486121654941
0.6012173608260976,0.7634957483102258,0.7420393263788642
0.59955524190704,0.7640103759186343,0.7426584874491962
0.5977967305114853,0.7650107735125499,0.7437651028632265
0.5950131222024138,0.7652352216906719,0.7441904198576713
0.5932210938802601,0.7656712924367377,0.7446726549409625
0.5915598767619182,0.7658797086021367,0.744904829079622
0.5890679508843258,0.7677458348830946,0.7468827633128776
0.58761785533353,0.767801946927625,0.7470463102298766
0.5853983233721094,0.76945003783555,0.7487456112048736
0.5843821943657095,0.7699069501981557,0.7492458256467158
0.5832637610781208,0.7701714784080853,0.7495366369384984
0.5820417710083494,0.7702965281073247,0.7497109929034483
0.5799590622555119,0.7714091497903013,0.7509526953532376
0.5776391799144531,0.7711285895676486,0.7508171262187863
