MultiClass,Accuracy,F1
0.6292904672049148,0.17349042568200182,0.245062581221936
0.57712760840847,0.17182469956008156,0.2253310379514931
0.5338462842604111,0.2974355192448281,0.3152312579725559
0.49709690309610227,0.30562306814246687,0.3184925128393913
0.4661353290249971,0.31029479664995063,0.3273898328891137
0.43942088562441484,0.32586508740653336,0.33749396794224434
0.4169202313178956,0.3411179443112006,0.3475072073394238
0.3971333458650233,0.34892874090984877,0.354526952160904
0.3802285904494094,0.3443307596608909,0.351317770286309
0.3656211723569624,0.3469087073067501,0.35558925609335607
0.3525191101591658,0.34857122702612575,0.3518764524017267
0.34053791110088627,0.36545453962472263,0.37413706566246674
0.33026843000102607,0.3714200515589529,0.37894305705693593
0.32141317282349396,0.38063845887468095,0.39023179686361353
0.31311272348625735,0.3927666764996345,0.3976550185162512
0.3056332635005579,0.3997598404494094,0.4004760244620539
0.29906324448659083,0.40842514332619373,0.4144450012263307
0.2931351572820608,0.4126479754774333,0.4171670922563456
0.287754037261604,0.4097862612063769,0.4154007280522476
0.2829668281624748,0.3993333889109774,0.41006889861506035
0.27883279833170876,0.4036588259436443,0.416535746683465
0.27497702412176633,0.3988203645038413,0.41248067718515624
0.2703889626806808,0.4141004758301376,0.4186986362306682
0.26652667546556963,0.418855570803781,0.41978625723734375
0.26298092030165837,0.42806115250933063,0.43132905729988275
0.2593545541737742,0.43602265002757506,0.4355436282160081
0.2558550663965807,0.444072323615796,0.44252697293177884
0.2524943557295207,0.4476266208364863,0.4427976764159756
0.24934080872686581,0.4490117867357539,0.4422960756213091
0.2461541956979697,0.457040618707435,0.4495209659079457
0.24354488542722108,0.4699463889494543,0.46839700210995533
0.24089612137516192,0.4767327399351024,0.4746505470887398
0.2386695253081353,0.47895317369723867,0.4784211129563207
0.23630154692890765,0.48163853582834204,0.4802161374790391
0.2344320138452462,0.4820794161782247,0.4796230730067397
0.23197190149290103,0.49203048647539405,0.4908497202158677
0.22968268037617515,0.49174351344765227,0.4900096501027247
0.22757128935057522,0.5007086149623569,0.49935221577827105
0.22564171136926214,0.5000432864343521,0.4982332864676703
0.22409176643922585,0.4995110236119483,0.4990613090032853
0.2223294223906296,0.5023887698957278,0.5020259711500916
0.22135592851806488,0.5031615129089766,0.5038172498126866
0.2200340640190332,0.5040336544011081,0.504404749419079
0.21827645442419424,0.5046524900922161,0.5049735011172333
0.21732360176801035,0.5056144108555964,0.506723991360861
0.21546534119329477,0.5155606715489489,0.5182004303938056
0.21383836745212842,0.5163831138016391,0.5173612324262986
0.21240563156510922,0.5153266041631931,0.5159554397093548
0.21145044925707654,0.5134909387064089,0.5143132952760522
0.21011614742317458,0.5171606664187048,0.5193052885761893
0.2089715243398017,0.5190668727314702,0.5218892539789064
0.20781621742295014,0.5190011414793059,0.5217759248957831
0.20711794811880363,0.5196857084225782,0.5228468601170592
