MultiClass,Accuracy,F1
1.9543213889494542,0.5468567635855276,0.5000722602458563
1.739635103374418,0.5973592068642666,0.5609562998635838
1.5933211436596597,0.597142774692506,0.5549753376834816
1.479699564089574,0.5986914671215483,0.5596960196670816
1.3884673916877222,0.6135082532801498,0.5702605271410532
1.3081535209506343,0.6228212494709435,0.5793847652069877
1.2422048346137569,0.6346496684579769,0.5933220019821749
1.1920712278277263,0.6342071849068219,0.5932719433662944
1.1496339891495337,0.6341446600572023,0.5932339234489754
1.1121923256358297,0.6327947645859252,0.5916967224827834
1.0766699946453078,0.6339602919108877,0.5938381293936721
1.0434489588810938,0.6424813066731649,0.6044058354642653
1.0140498547499648,0.6443650681681181,0.6066912119221506
0.9925655549000244,0.6448556477574421,0.6079357908654772
0.967584372474958,0.6496267747438085,0.6140957169866579
0.9510737039720915,0.649581885108184,0.6149455470433668
0.9358052158550193,0.6501670535725738,0.6156269020567833
0.9222043576613782,0.6514961074273109,0.6174968350371758
0.910808201817389,0.6513758673318883,0.6174163833012318
0.8972217724351986,0.6534888866087805,0.6199826426821419
0.8837440601392861,0.6563682360938322,0.6231481702981424
0.8730710482691839,0.6572243455732406,0.6239486829266468
0.8655279862830099,0.6575882722620529,0.6246951008576854
0.8554698021008349,0.658506906591081,0.6259157912074844
0.8471973837358437,0.6564195385345458,0.6244919379823669
0.8383696064301197,0.6564115225281842,0.6250135992319166
0.8318203789326527,0.6547265579909964,0.6240254802569131
0.8270639312579359,0.6550279598301889,0.6245872409901316
0.8233298249945491,0.6555153330169683,0.6250476607327295
0.8171307466749606,0.6556692403391091,0.6253192752161368
0.812342986475394,0.6554015057266349,0.6254270741822876
0.8009583536405495,0.6601213302722877,0.6298667981182525
0.7969975446972515,0.6599898677679591,0.6299698903466959
0.783463820556888,0.6661269222383255,0.6363054763735816
0.7812288076831818,0.6667794251561519,0.6370088815859661
0.7788109296643538,0.6671337326373302,0.637603535337775
0.7690909708505944,0.6738511459682694,0.6445710810180074
0.7586151026369454,0.683354923110467,0.6540951407302237
0.7506113707851838,0.6902374661724532,0.6612634108188559
0.7491638804364555,0.690652695301979,0.6617749638432298
0.7428892011568701,0.6952554861547539,0.6665108356265815
0.7351718912324129,0.7007897369467352,0.672416327196657
0.7268627996383178,0.7060129666918904,0.6778507984405421
0.7204723892668882,0.7102245764342239,0.6823089897284548
0.7172778103316703,0.7115520270876887,0.6839100225069649
0.7145232600456591,0.7123744693403788,0.6849724053454284
0.7123410526138594,0.7122141492131489,0.6849632898321606
0.7099855491445318,0.7126646487706653,0.6855547158964576
0.703561221046185,0.715965640190332,0.6892313372624709
0.7017700444247073,0.7157828752452898,0.6891875275927416
0.6997753113416871,0.7159415921712475,0.6894223943475251
0.6983014182720055,0.7157636368300222,0.6894136932863608
0.6932122562332466,0.7184538085649425,0.6922610426144117
0.6898437299599841,0.719454206158858,0.6935778948269127
0.6855206977292257,0.7207431799817876,0.6951062797843783
0.6839018652445202,0.7210317562108017,0.6954622445927787
0.6801982198053073,0.7216377662917314,0.6963153492894171
0.6759891651650015,0.725791660788262,0.7006156891017576
0.673387319800177,0.7263367492208442,0.7014344254845835
0.6618734789627929,0.7329884312996191,0.7086521732382154
0.6584966861829702,0.7353467403711732,0.7112048010559519
0.6564458911554593,0.7358677807846709,0.7119381477253872
0.65517765874899,0.7357106670599853,0.7117985421493612
0.6540649869659737,0.7357186830663469,0.7118442112844393
0.6457155147398325,0.7410974233349151,0.7179770409478345
0.6447255880542266,0.7409162615911452,0.7178367744763725
0.6418137737434109,0.7417146558247508,0.7189023722289365
0.6409290571412998,0.7416377021636804,0.7188583660815473
0.6342118442105196,0.7455206556451923,0.7233050378648359
0.6318126535065218,0.7459422975798073,0.7239349308750909
0.6290543958175685,0.7476801677589812,0.7258458498691533
0.628270129795175,0.7475711500724647,0.7257919940594829
0.6261610183213842,0.7479847760007182,0.7264181440192852
0.6167652067648681,0.7531775449216996,0.7315980345195419
0.6160608002058511,0.753030050404648,0.7315262196218252
0.6144406651201119,0.7535142171888828,0.7322841574110908
0.6125908714521155,0.7537803486000847,0.7327110041674564
0.6107557570957688,0.7555534892072491,0.7346076433610798
0.6013486229302671,0.7632953481511883,0.7423994527114733
0.6007271319370519,0.7631462504328643,0.7423439126111997
0.5993425171382216,0.7631574728417705,0.7427428813646009
0.5977864099032949,0.7631735048544934,0.7428985758698058
0.5972209808545704,0.7632696969308315,0.743032850873929
0.5953881711000526,0.7651887288537752,0.7451110028961401
0.593156364628891,0.7656809116443715,0.7459156963590703
