MultiClass,Accuracy,F1
0.6181721160813913,0.5605705472687863,0.5362761012141289
0.5573392951044646,0.5879452089933178,0.5462628168916559
0.5063177152137388,0.5864975182444305,0.5427476276303895
0.4629367420865985,0.6113936308019854,0.5601790123342579
0.426255797576601,0.615973976836948,0.567534362121208
0.39375900798714875,0.6185599404891687,0.5773060848791773
0.36646064862317074,0.6177936102810091,0.5785664140549764
0.3425300890818787,0.6147603534738165,0.5747356165691538
0.3211865202436225,0.6262007977529531,0.5840078536801634
0.3032272090911131,0.6245703420590235,0.580001532104461
0.2858887376313022,0.6393133809590992,0.5985031379974317
0.2708743569158896,0.6495257730636536,0.6112530735823685
0.257377731854968,0.6494359937924047,0.611139488085698
0.24620629973931948,0.645479293052367,0.6082485505085318
0.23554959543215895,0.645298131308597,0.608224492797356
0.22676259955879902,0.6418063589375265,0.605996925452735
0.2191119477372417,0.6404837178878785,0.6044174892523779
0.2119552071576524,0.6401262040041555,0.6036288680107008
0.20575197053476382,0.6366055740101836,0.6008900999201944
0.19910592471046185,0.6474223729943952,0.6130132799665391
0.1941519075289538,0.6444788954584514,0.6108094065824821
0.18969281611521888,0.6446023419564185,0.6105434125101192
0.18542578320390155,0.6454857058574561,0.6113997704509924
0.18122460679484795,0.6465758827226206,0.6120755569849403
0.17733153310530467,0.6489935102412497,0.6153666366674458
0.1735877951092742,0.6549574189742077,0.6220168172464006
0.17003872081772883,0.6615658146186305,0.6299352661806424
0.16726479434134078,0.663024727776424,0.6307782228272784
0.16514563780957817,0.6632106991240109,0.6310191214559443
0.16144289417108082,0.6737004450486732,0.640624844331099
0.15892784712513947,0.6767048442329644,0.6442008517285641
0.15681339999711424,0.6789509292154574,0.6467212229331517
0.154998789082039,0.6792667598661006,0.6471912125832611
0.15331616672170992,0.6806455129602791,0.6484816493993668
0.15193553487604047,0.6806358937526453,0.6483903982194741
0.15088687841882673,0.6805541304877579,0.6482937774767822
0.1486402047608665,0.6902406725749978,0.6583358256826228
0.1471039621917044,0.6926102040554579,0.6608757322713511
0.14578223546778207,0.6931023868460542,0.661509348614166
0.14509949717596096,0.6931071964498711,0.6616866432808861
0.14329256409197885,0.6976378432453924,0.6660007276490144
0.14210553132494966,0.6976202080313971,0.6660278310437169
0.1410133755082148,0.7005668919698854,0.669298913527041
0.14057865746322257,0.7003905398299324,0.6692338325531028
0.13918323358081416,0.7071560491990406,0.6761936103179899
0.13827653558625863,0.7065115622875758,0.6755663989205216
0.13666233735523092,0.7128137464889892,0.6827032401473622
0.13602238449736434,0.7137307776167451,0.683836355070413
0.13492236297438726,0.7159480049763367,0.686456184087074
0.13455677045925304,0.7162734548346138,0.6869219816534382
0.1335188980355975,0.720728751170337,0.6916711887890379
0.133006562504008,0.7210093113929895,0.6921472325580486
0.13204982709474278,0.7248137080121587,0.6962533195828203
0.1313826198152471,0.7253908604701869,0.6971215568287834
0.12974654039185446,0.7318790160191871,0.7038939960181575
0.12910016220388873,0.7337018558657928,0.7060829488764863
0.12809196152878066,0.7374677756544268,0.7098566311032083
0.127520320075126,0.7374020444022624,0.710151741046396
0.1269898733791635,0.7385178724877836,0.711838648131394
0.12582001240076185,0.7454196539650374,0.718909723698473
0.1256379112812464,0.7454212571663097,0.7190193139741865
0.12519560308023062,0.7456873885775116,0.7194294038631107
0.12438558563740076,0.748842488681399,0.72266793810319
0.12393360812871142,0.7485587220562018,0.7225483037053146
0.12322223766416782,0.7524064051097231,0.7268355632935022
0.12283748188382562,0.7519142223191269,0.7263300057800498
0.12189774291304878,0.7566164116507843,0.731277010075902
0.12123136228420911,0.7588560838281881,0.7337285935591027
0.12107089185685978,0.758892957457451,0.733837540988551
0.12050665268407958,0.7600232143544229,0.7349893157194753
0.11990962303527684,0.7623366337903525,0.737588106347892
0.11957972679847119,0.7619262142646437,0.7371762993252344
0.11908799490823276,0.7641338224166014,0.7395335809823863
0.11784928395019174,0.7676993420461978,0.743152127195951
0.11756568015012377,0.7673257961497518,0.7427652426924761
0.1170886150465249,0.7678308045505265,0.7432502763984207
0.11677620372359528,0.7684175762161884,0.7442375587409643
0.11653065090372455,0.7682091600507894,0.744018778808096
0.116352319812201,0.7681851120317049,0.7441433891985477
0.11569624726654183,0.7707630596775642,0.7469544754257443
0.1151934182174967,0.7717041388244046,0.7479656574711155
0.11465288888853262,0.7736552347727943,0.7500822234299201
0.11442520925784606,0.7739694622221652,0.7507111131036566
0.113054910545377,0.7791718503507804,0.75572427883879
0.11273017461266657,0.7792087239800434,0.755870144880707
0.11209590810931268,0.7813602200874706,0.7578965319503521
0.1117473370826867,0.7817065115622875,0.7582912855960353
0.11164776325366492,0.7817273531788275,0.7583623250667844
0.11140693236254152,0.7821393759058087,0.7589015788089012
0.1108358670593441,0.7830948838640999,0.7598846687856691
0.11039035245578371,0.7840648206338416,0.7609429337946048
0.11001314925643525,0.7839910733753158,0.760828673718996
0.10981352564801396,0.7837842604111891,0.7606198165251407
0.10935147803133297,0.7859726301478793,0.7627719788727074
0.10868270512559479,0.7868111044132925,0.7636834906171011
0.10835561449101566,0.7865545922097243,0.7634001826597743
0.10818556243106235,0.7865497826059075,0.7634894498748285
0.10763017844030962,0.7872535879644474,0.7643340043683224
