accuracy,gmean
0.9920923304603259,0.9956006470602339
0.9922048428262978,0.9956633295747191
0.9918655477226634,0.9954742949156606
0.9925789784068952,0.9958717485271349
0.9923259854021598,0.9957308172906998
0.9923023322343134,0.9957176405003447
0.991763743209703,0.995417571118492
0.9927872221751645,0.995987742333966
0.9925746633019503,0.9958693448799497
0.9924151642376887,0.9957804963450322
0.9925559645138555,0.9958589290324472
0.9925551654203472,0.9958584839092007
0.991984932292807,0.9955408113872593
0.9931712665152651,0.996201636035243
0.9927905783678994,0.9959896116950029
0.9927109886544704,0.9959452805267242
0.9927976103907727,0.9959935284441588
0.9920904126359058,0.9955995785863203
0.9932585275263741,0.9962502319929941
0.9929464016020226,0.9960764009781682
0.9929492783386527,0.9960780031962284
0.9924950735885212,0.9958250102751574
0.9932737103030322,0.9962586871782632
0.9930745762007579,0.9961477870890877
0.993004415790727,0.9961087120560518
0.9931615175744636,0.9961962067220448
0.9923622642474377,0.9957510274205542
0.9937491709404851,0.9965234446853934
0.9934394422966587,0.9963509792060652
0.9932968840147737,0.996271592372261
0.993234235083721,0.9962367036007787
0.9932949661903536,0.9962705243602777
0.9933237335566534,0.9962865444628844
0.9934202640524589,0.9963402995992511
0.9933934145105792,0.9963253480263039
0.9926950067843039,0.9959363785330043
0.994015269078757,0.9966716001991478
0.993648165521033,0.9964672041774814
0.9933700809801361,0.9963123542804999
0.9936772525247359,0.9964834002287464
0.9935637812465539,0.9964202168751327
0.9936125259505617,0.9964473593349497
0.9936225945287666,0.9964529657511415
0.9936412933168614,0.9964633776132298
0.9937312712458987,0.9965134781615784
0.9931452160668938,0.9961871281559118
0.9941904303757817,0.996769117078721
0.9938787839075353,0.9965956110881686
0.9937160884692405,0.9965050243635687
0.9939185787642498,0.9966177675477499
0.9939340811783113,0.9966263986934601
0.9938624823999654,0.9965865348568551
0.993932802628698,0.9966256868482057
0.9926929291411822,0.9959352212700693
0.9946297719866584,0.997013683134428
0.9942610702419176,0.9968084424097375
0.9941255439829058,0.9967329938388466
0.9940581004908032,0.996695446132859
0.9940481917313,0.9966899295687962
0.9941389687538457,0.996740467681517
0.9933293272112116,0.9962896594636393
0.9947119187993141,0.997059407112063
0.9944258433233341,0.996900167990534
0.9937419790989102,0.9965194402861893
0.9946967360226558,0.9970509562836557
0.9944018705180843,0.9968868231892134
0.9943497696213416,0.9968578200925339
0.99418931164487,0.996768494271355
0.9946118722920718,0.9970037197546187
0.9944477384854621,0.9969123561422898
0.9943994732375593,0.9968854887027792
0.994427281691649,0.9969009686749695
0.9944988804699948,0.9969408244455764
0.9944411859186938,0.9969087086032461
0.9944622819873136,0.9969204518690948
0.9944713916533084,0.9969255227973727
0.9945439493438644,0.9969659117056335
0.9946153883035085,0.9970056768521212
0.9944709121972035,0.9969252559068232
0.9947023296772142,0.9970540697520978
0.9940299723993102,0.9966797861579467
0.9951720368414071,0.997315489905127
0.9947756864612783,0.9970949000897409
0.9947418048965254,0.9970760417664017
0.9943208424363402,0.9968417169125272
0.9950918078531714,0.9972708407828649
0.9948317828255627,0.9971261225656008
0.994690503093291,0.9970474869829038
0.994834979199596,0.9971279016051734
0.9947609831407251,0.9970867163171417
0.9948448879590992,0.9971334166149117
0.994855915449514,0.9971395542640403
0.9948506414323591,0.9971366188696539
0.9948993861363669,0.9971637488188104
0.9949418979110097,0.997187409306063
0.9949247973099317,0.9971778917849257
0.9949586788746846,0.9971967488729779
0.9949874462409842,0.9972127594286112
0.9949888846092992,0.9972135599520658
0.9950072637599907,0.9972237888265973
0.9949840900482493,0.9972108915389482
0.9949458933785513,0.9971896330175595
0.9950491362598268,0.9972470926199252
0.9950946845898013,0.9972724417695658
0.9946307308988683,0.9970142168851155
0.9955811727176691,0.9975431627092212
0.9952661700566877,0.9973678753885041
0.995152538959804,0.9973046390411271
0.99521167187942,0.9973375471658078
0.9952207815454149,0.9973426167339322
0.9952006443890051,0.9973314102980754
0.9952551425662728,0.9973617386404323
0.9951838634253303,0.9973220715398483
0.995348476688045,0.9974136778883881
0.9952668093314944,0.997368231141273
0.9953070836443139,0.9973906434016858
0.99536046309067,0.9974203480428584
0.9953232253331821,0.9973996260027095
0.9953615818215816,0.9974209705891498
0.9953142754858888,0.9973946455570638
0.9954656237963654,0.9974788663052917
0.9949263954969483,0.9971787812753503
0.9958316086231779,0.9976825069306283
0.9955012633668366,0.9974986979829799
0.9953716503997865,0.9974265734945597
0.9955207612484398,0.9975095474933889
0.9955025419164499,0.9974994094286034
0.9954681808955921,0.9974802892143513
0.995499185723715,0.9974975418831477
0.9954990259050134,0.9974974529523557
0.9955653506662042,0.99753435879432
0.99549966517982,0.997497808675493
0.9955196425175281,0.9975089249825426
0.9955679077654309,0.9975357816526284
0.9955945974886089,0.9975506326585565
0.9956550089578382,0.997584246986775
0.9955782959810391,0.9975415620011263
0.9956335932518151,0.9975723308794339
0.9956423832804067,0.9975772218300551
0.9956914476218178,0.9976045219447642
0.995674187202038,0.9975949180502265
0.9956893699786962,0.9976033659235597
0.9957382745014056,0.9976305766564139
0.995708068766791,0.9976137700834827
0.9957317219346373,0.9976269308015128
0.9957184569823991,0.997619550142271
0.995763366037567,0.997644537534008
0.9958039599877898,0.9976671236567436
0.9958389602834544,0.9976865972553185
0.9958069965431214,0.9976688131566842
0.9957160597018742,0.9976182162844561
0.9958618143577925,0.9976993127612444
0.995817704396133,0.9976747708523637
0.9951395936449692,0.997297434737146
0.9964176638021828,0.998008543225205
0.9960917934694882,0.9978272623150967
0.9959521119242332,0.9977495513315177
0.9958920200924072,0.9977161184103864
0.9959099197869936,0.9977260772279514
0.9958971342908605,0.9977189637933359
0.9959206276400052,0.9977320347044258
0.9960667019333268,0.9978133030764461
0.9959418835273266,0.9977438606722542
0.995994623698876,0.9977732029111444
0.9960093270194291,0.9977813830730842
0.9959780025539029,0.9977639557197931
0.9960269070766123,0.9977911636450619
0.9960201946911423,0.997787429252105
0.9960099662942358,0.9977817387313236
0.9960131626682691,0.9977835170213026
0.9960711768569734,0.9978157926313644
0.9960476835078287,0.9978027224236229
0.9960844418092116,0.9978231723600497
0.996081884709985,0.997821749764471
0.996104738784323,0.9978344641663414
0.9960812454351783,0.9978213941153732
0.9961132091755113,0.997839176470728
0.9961301499578877,0.9978486010367073
0.9961373417994627,0.9978526020144458
0.996113368994213,0.9978392653819943
0.9961172046430529,0.9978413992508647
